datetime,target_tempmax,target_tempmin,temp,precip,windspeed,cloudcover,humidity,winddir_sin,winddir_cos,humidity_roll_mean_7,precip_roll_mean_7,temp_lag_1,humidity_lag_1,precip_lag_1,temp_lag_2,humidity_lag_2,precip_lag_2,temp_lag_3,humidity_lag_3,precip_lag_3,tempmax_vs_doy_avg
2023-01-14,29.9,16.8,-0.37610379520390746,-1.021998975465985,0.23454540683011998,-2.0154460305419284,-0.14512350277869598,-1.473640002216884,1.3872601390847508,0.3102716057378791,-0.7002084698805807,-0.5158124449075594,0.26916753897028906,-1.0153929764564513,-1.067827372697792,0.8842158113428576,-1.0102999257343854,-0.9856026455312754,0.7785563537451465,-0.25496366834854456,1.4728045182623386
2023-01-15,20.1,14.0,-1.3234397903196031,-1.021998975465985,2.2919656237413,0.3903332185733099,-1.5740994262040395,0.37965256544940196,1.0732576276550887,0.18019640687251473,-0.7002084698805807,-0.3718146810634225,-0.14225740546456175,-1.0153929764564513,-0.5114289086282472,0.2713900700376155,-1.0102999257343854,-1.068232631269997,0.8800438754508445,-1.014997625949023,-1.1531333195041138
2023-01-16,15.0,10.4,-2.476718393069146,-1.021998975465985,1.176496831440058,0.9481950734406115,-3.2072147672615747,-0.028322342915811167,1.2315683566279194,-0.3772687311219047,-0.7002084698805807,-1.318085700610608,-1.5822447109865396,-1.0153929764564513,-0.36717745498058757,-0.13716042416587923,-1.0102999257343854,-0.5104802275336247,0.27111874521665663,-1.014997625949023,-1.875266224889888
2023-01-17,15.0,10.8,-2.4561241323057614,-1.021998975465985,-0.16206571932143313,0.9830614393698179,-2.901005640813287,0.043692218254881406,1.2085269066981936,-1.0833912392481686,-0.8157478234953508,-2.470067811363704,-3.2279444887259428,-1.0153929764564513,-1.315115578950923,-1.567087153878111,-1.0102999257343854,-0.36587775249086163,-0.1348313416061353,-1.014997625949023,-2.3566881618137367
2023-01-18,16.6,10.3,-2.3325585677254534,-1.021998975465985,-0.4099476731661536,0.041669559281246375,-3.105145058445479,-0.3684959189265343,1.3174805365301934,-1.7895137473744325,-0.8298954994481796,-2.449496702243113,-2.919375780399805,-1.0153929764564513,-2.4691272081322015,-3.20128913069209,-1.0102999257343854,-1.3161225884861623,-1.555656645485907,-1.014997625949023,-2.1159771933518114
2023-01-19,19.5,8.1,-2.1678044816183757,-1.021998975465985,-1.7732984193121162,-1.6319160053206585,-2.390657096732807,-0.2908638027808067,1.30096590219846,-2.384143227901811,-0.8298954994481796,-2.326070047519567,-3.12508825261723,-1.0153929764564513,-2.4485198576111076,-2.894876260039469,-1.0102999257343854,-2.472942388828268,-3.179456992777075,-1.014997625949023,-1.6564380717426832
2023-01-20,18.9,11.7,-1.9000790916943746,-1.021998975465985,-1.7485102239276438,-0.3069941000108172,-1.9823782614684233,-1.9194899839194834,1.3324836611894688,-2.792950995764385,-0.8298954994481796,-2.161501174554839,-2.405094599856241,-1.0153929764564513,-2.324875754484542,-3.0991515071412166,-1.0102999257343854,-2.4522848923935876,-2.874994427659981,-1.014997625949023,-1.6564380717426832
2023-01-21,22.4,9.5,-1.8177020486408362,-1.021998975465985,-0.3851594777816812,-1.980579664612722,-0.45133262922698386,0.25042471308135217,-0.9775382468085335,-2.848697509563827,-0.8298954994481796,-1.8940767559871559,-1.9936696554213904,-1.0153929764564513,-2.160016950315788,-2.3841881422851006,-1.0102999257343854,-2.328339913785505,-3.077969471071377,-1.014997625949023,1.2102107344856927
2023-01-22,20.9,12.8,-1.5911651802436042,-1.021998975465985,-1.5749928562363398,0.07653592521045273,0.7735038765661677,0.5590303361017828,0.9772610128230427,-2.4213075704347733,-0.8298954994481796,-1.8117923195047922,-0.45082611379069987,-1.0153929764564513,-1.8921213935415624,-1.9756376480816058,-1.0102999257343854,-2.163079942308061,-2.367556819131491,-1.014997625949023,1.3415076263740173
2023-01-23,21.8,15.1,-1.1998742257392954,0.6697938900100463,2.1184482560499953,0.7738632437945798,0.4672947501178798,0.7917468668394579,0.8151277397226018,-1.7523494048414703,-0.7638730116683111,-1.585510119178291,0.7834487195138525,-1.0153929764564513,-1.8096919914571856,-0.44357329481850033,-1.0102999257343854,-1.8945324886572152,-1.961606732308699,-1.014997625949023,2.304351500221716
2023-01-24,18.5,12.1,-1.8588905701676053,-0.35508528698631375,2.7629413360462687,-0.5510586615152616,-3.4113541848937667,-0.1764835189076633,1.2734043813013962,-1.8452602611738727,-0.7520832817076203,-1.1946590458870623,0.47488001118771445,0.6877125183157906,-1.5830111357251484,0.782078187791984,-1.0102999257343854,-1.8119025029184936,-0.43929390672322927,-1.014997625949023,1.4728045182623395
2023-01-25,18.6,8.0,-2.3737470892522228,-1.021998975465985,-0.23643030547484903,-1.7365151031082775,-2.4927268055489034,1.0949410084691154,-0.30914605897257413,-1.7337672335749903,-0.7520832817076203,-1.852934537745974,-3.433656960943368,-0.34077225764731206,-1.1914714758243579,0.47566531713936294,0.6967458088090549,-1.5846700421370084,0.7785563537451465,-1.014997625949023,1.3196248110592965
2023-01-26,22.2,9.3,-1.755919266350682,-0.8499471899064323,-0.16206571932143313,-0.23726136815240445,-0.45133262922698386,1.1067501419839016,-0.2870526208095483,-1.3807059795118575,-0.7497253357154822,-2.367212265760749,-2.507950835964954,-1.0153929764564513,-1.850906692499374,-3.4055643777938376,-0.33210656001338,-1.1921776098780799,0.4740937886280526,0.6768112517050473,1.8885780092420266
2023-01-27,18.0,11.3,-1.9412676132211442,-0.036532732048887295,1.9201426929742194,0.35546685264410355,-2.4927268055489034,-0.1389547362903714,1.263484403697746,-1.4736168358442616,-0.7285038217862387,-1.750078992143019,-0.45082611379069987,-0.841029306948398,-2.3660904555267304,-2.486325765835974,-1.0102999257343854,-1.8532174957878544,-3.382432036188471,-0.3466566157762645,1.2320935498004144
2023-02-01,24.8,11.8,-1.3852225726097573,-1.021998975465985,0.7798857052885049,-0.6556577593028806,0.26315533248568784,0.7193187121575246,-0.7176870102333355,-2.32839671410237,-0.806316039526798,-1.8323634286253832,-0.8622510582255507,-1.0153929764564513,-2.1394095997946936,-1.9756376480816058,-1.0102999257343854,-2.245709928046783,-3.2809445144827727,-1.014997625949023,-0.03710973845337128
2023-02-02,24.0,18.4,-0.8085832712349856,0.23586579380330763,-1.1040171439313706,0.5297986822901353,0.8755735853822636,1.0692446222580967,-0.35297350117368304,-2.086828487638121,-0.775662741629002,-1.379799027972381,0.26916753897028906,-1.0153929764564513,-1.8302993419782798,-0.8521237890219951,-1.0102999257343854,-2.142422445873381,-1.961606732308699,-1.014997625949023,-0.8467739050980265
2023-02-03,20.7,18.9,-0.9527430965786791,1.043241299661307,-0.5338886500885138,0.9830614393698179,1.6921312559110313,1.0408038508609723,-0.39627726211602604,-1.3249594657124153,-0.6671972259906465,-0.803807972595833,0.8863049556225653,0.2537331186362343,-1.3769376305142058,0.2713900700376155,-1.0102999257343854,-1.832559999353174,-0.8452439935460212,-1.014997625949023,-1.3281958420218767
